Plugin,Menu,Section,Type,English,Japanese
RSR,Main,Compatibility,Text/RenderTextWrapped,Rotation Solver helps you choose targets and click actions. Any plugin that changes these will affect its decisions.,Rotation Solverはターゲット選択とアクション実行を支援します。これらを変更する他のプラグインはRSRの判断に影響します。
RSR,Extra,Others,RenderText,Show a toast when a cactbot broadcast is received and mapped to a RotationSolver special.,cactbotのブロードキャストを受信し、RotationSolverのSpecialに割り当てられたときにトースト通知を表示します。
RSR,Auto,Action Usage and Control,Text/RenderTextWrapped,This option is unavailable with your current job,現在のジョブではこの設定を使用できません
RSR,Basic,Timer,RenderText,This setting controls how many oGCDs RSR will try to fit in a single GCD window,1回のGCD間にRSRが挟もうとするoGCDの数を設定します
RSR,Auto,Healing Usage and Control,RenderText,"When enabled, non-healer jobs (such as DPS or tanks) will only use healing abilities if there are no healers in the party, or if all healers are incapacitated (at 0 HP). ",有効にすると、DPSやタンクなどの非ヒーラージョブは、PTにヒーラーがいない場合、または全ヒーラーが戦闘不能（HP 0）の場合にのみ回復アビリティを使用します。
RSR,Auto,Section 5,Source/UI,How far ahead (in seconds) to look up upcoming Cooldown Planner actions,Cooldown Plannerの予定アクションを何秒先まで参照するか
RSR,,,Source/UI,Unlock movement when pressing both left and right mouse buttons.,左右のマウスボタンを同時押ししている間、移動ロックを解除する
RSR,,,Source/UI,Use HP Potions when HP% is lower than this,HPがこの割合を下回ったらHPポーションを使用
RSR,,,Source/UI,Use MP Potions when MP% is lower than this,MPがこの割合を下回ったらMPポーションを使用
RSR,,,Source/UI,Disabled actions hotbar tint color,使用不可アクションのホットバー着色
RSR,Auto,Section 4,Source/UI,Configurable amount of time before the cast finishes that RSR stops taking actions,詠唱完了前にRSRが行動を停止する時間
RSR,,,Source/UI,Seconds before raidwide to use area mitigation,全体攻撃の何秒前に範囲軽減を使用するか
RSR,,,Source/UI,Seconds before tankbuster to use single mitigation,タンク強攻撃の何秒前に単体軽減を使用するか
RSR,,,Source/UI,Seconds before knockback to use anti-knockback,ノックバックの何秒前にノックバック無効を使用するか
RSR,,,Source/UI,Number of hostiles,敵の数
RSR,,,Source/UI,HP%% needed to use single/self targetted mitigation on Tanks,タンクに単体／自己軽減を使用するHP％
RSR,,,Source/UI,Auto turn off RSR when combat is over for more than...,戦闘終了後、指定時間が経過したらRSRを自動OFF
RSR,,,Source/UI,The angle of your vision cone,視野範囲の角度
RSR,,,Source/UI,When their minimum HP is lower than this.,対象の最低HPがこの値を下回った場合
RSR,,,Source/UI,Random range of delay for RSR to stop attacking when the target is dead or immune to damage.,対象が死亡またはダメージ無効時にRSRが攻撃停止するまでのランダム遅延範囲
RSR,,,Source/UI,Provoke random delay range.,挑発のランダム遅延範囲
RSR,,,Source/UI,Downtime healing delay range.,非戦闘時回復の遅延範囲
RSR,,,Source/UI,Cooldown window icon size,Cooldownウィンドウのアイコンサイズ
RSR,,,Source/UI,Next Action Size Ratio,次アクションのサイズ比率
RSR,,,Source/UI,GCD icon size,GCDアイコンサイズ
RSR,,,Source/UI,oGCD icon size,oGCDアイコンサイズ
RSR,,,Source/UI,Control Progress Height,Control進行バーの高さ
RSR,,,Source/UI,Stop healing when time to kill is lower than:,残り討伐時間がこの値未満なら回復を停止
RSR,Basic,,Source/UI,"This setting controls how many oGCDs RSR will try to fit in a single GCD window
Lower numbers mean more oGCDs, but potentially more GCD clipping","1回のGCD間にRSRが挟もうとするoGCD数を調整します
値を小さくするとoGCDが増えますが、GCDクリップが発生しやすくなります"
RSR,Extra,,Source/UI,Animation lock max. simulated delay (read tooltip!),アニメーションロックの最大疑似遅延（ツールチップ必読）
RSR,Extra,,Source/UI,Configures the maximum simulated delay in milliseconds when using animation lock removal - this is required and cannot be reduced to zero. Setting this to 20ms will enable triple-weaving when using autorotation. The minimum setting to remove triple-weaving is 26ms. The minimum of 20ms has been accepted by FFLogs and should not cause issues with your logs.,アニメーションロック解除使用時の最大疑似遅延をミリ秒で設定します。0にはできません。20msでは自動回し中に3アビ挟みが可能になります。3アビ挟みを防ぐ最小値は26msです。20msはFFLogsで許容されており、ログ上の問題は通常ありません。
RSR,Extra,,Source/UI,Animation lock delay smoothing factor,アニメーションロック遅延の平滑化係数
RSR,Extra,,Source/UI,Max cooldown adjustment (ms),最大リキャスト補正（ms）
RSR,,,Source/UI,Highlight color.,強調表示の色
RSR,,,Source/UI,Target color,ターゲットの色
RSR,,,Source/UI,Locked Control Window's Background,ロック中のControlウィンドウ背景
RSR,,,Source/UI,Unlocked Control Window's Background,ロック解除中のControlウィンドウ背景
RSR,,,Source/UI,Range of time before locking onto aggro'd or new target to attack,敵視を取った敵／新しい敵へ攻撃対象を固定するまでの時間範囲
RSR,,,Source/UI,"(Do not set too low, can rip newly aggro'd dungeon mobs off tanks).",（低くしすぎると、ダンジョンでタンクが集めた直後の敵の敵視を奪う可能性があります）
RSR,,Section 2,Source/UI,"If the selection mode is based on character facing, i.e., targets within the character's viewpoint are moveable targets.
If the selection mode is screen-centered, i.e., targets within a sector drawn upward from the character's point are movable targets.","キャラクターの向きを基準にする選択モードでは、キャラクターの視野内にいる対象が選択対象になります。
画面中央を基準にする選択モードでは、キャラクター位置から画面上方向へ広がる扇形範囲内の対象が選択対象になります。"
RSR,,,Source/UI,The modifier key to unlock the movement temporarily,一時的に移動ロックを解除する修飾キー
RSR,,,Source/UI,RB is for gamepad player.,RBはゲームパッド使用者向けです。
RSR,Actions,,Source/EnumDescription,Skip status provide check,付与ステータス確認をスキップ
RSR,Actions,,Source/EnumDescription,Skip combo check,コンボ確認をスキップ
RSR,Actions,,Source/EnumDescription,Skip casting and moving check,詠唱・移動確認をスキップ
RSR,Actions,,Source/EnumDescription,Use up all stacks,全スタックを使い切る
RSR,Actions,,Source/EnumDescription,On the last ability,最後のアビリティで
RSR,Actions,,Source/EnumDescription,Skip clipping check,クリップ確認をスキップ
RSR,Actions,,Source/EnumDescription,Skip AoE check,範囲攻撃確認をスキップ
RSR,Actions,,Source/EnumDescription,Overriding targettype,ターゲット種別を上書き
RSR,Actions,,Source/EnumDescription,Burst Actions,バースト用アクション
RSR,Actions,,Source/EnumDescription,Heal Area GCD,範囲回復GCD
RSR,Actions,,Source/EnumDescription,Heal Area Ability,範囲回復アビリティ
RSR,Actions,,Source/EnumDescription,Heal Single GCD,単体回復GCD
RSR,Actions,,Source/EnumDescription,Heal Single Ability,単体回復アビリティ
RSR,Actions,,Source/EnumDescription,Defense Area GCD,範囲防御GCD
RSR,Actions,,Source/EnumDescription,Defense Area Ability,範囲防御アビリティ
RSR,Actions,,Source/EnumDescription,Defense Single GCD,単体防御GCD
RSR,Actions,,Source/EnumDescription,Defense Single Ability,単体防御アビリティ
RSR,Actions,,Source/EnumDescription,Move Forward GCD,前進GCD
RSR,Actions,,Source/EnumDescription,Move Forward Ability,前進アビリティ
RSR,Actions,,Source/EnumDescription,Move Back Ability,後退アビリティ
RSR,Actions,,Source/EnumDescription,Speed Ability,移動速度アビリティ
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Do not hard cast Raise ,迅速魔なしでは蘇生を詠唱しない
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise while Swiftcast is on cooldown,迅速魔のリキャスト中でも蘇生する
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise while Swiftcast is on cooldown and other healers are dead,迅速魔のリキャスト中かつ他のヒーラーが戦闘不能なら蘇生する
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise while Swiftcast is on cooldown and cooldown is higher than raise cast time,迅速魔の残りリキャストが蘇生の詠唱時間より長い場合は詠唱で蘇生する
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise while Swiftcast is on cooldown and cooldown is higher than raise cast time and other healers are dead,迅速魔の残りリキャストが蘇生の詠唱時間より長く、他のヒーラーが戦闘不能なら詠唱で蘇生する
RSR,Main,State Macros,Source/EnumDescription,Open a window to use limit break.,リミットブレイク使用ウィンドウを開く
RSR,Main,State Macros,Source/EnumDescription,Indicator for when RSR is intercepting action.,RSRが入力アクションを横取りしている時の表示
RSR,Main,State Macros,Source/EnumDescription,This mode is managed by the Autoduty plugin,このモードはAutoDutyプラグインによって管理されます
RSR,Main,State Macros,Source/EnumDescription,"This mode is managed by the Henchman plugin, or any other plugin that requires RSR just do rotation and not targetting.",このモードはHenchmanなど、RSRにターゲット選択をさせずスキル回しだけを行わせるプラグインによって管理されます
RSR,Main,State Macros,Source/EnumDescription,Optional mode for PvP specific activities.,PvP向けのオプションモード
RSR,Main,State Macros,Source/EnumDescription,Open the settings.,設定を開く
RSR,Main,State Macros,Source/EnumDescription,Open the rotations.,ローテーション設定を開く
RSR,Main,State Macros,Source/EnumDescription,Open the duty rotations.,コンテンツ用ローテーションを開く
RSR,Main,State Macros,Source/EnumDescription,Perform the actions.,アクションを実行
RSR,Main,State Macros,Source/EnumDescription,Toggle the actions.,アクションのON/OFFを切り替え
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise only party members.,PTメンバーのみ蘇生する
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise party members and alliance supports.,PTメンバーとアライアンスのサポート役を蘇生
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise party members and alliance healers.,PTメンバーとアライアンスのヒーラーを蘇生
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise All In Duty.,コンテンツ内の蘇生可能な対象をすべて蘇生
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise All.,蘇生可能な対象をすべて蘇生
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Raise only party healers.,PT内のヒーラーのみ蘇生
RSR,Target,Configuration,Source/EnumDescription,Only attack targets in your parties enemy list,PTメンバーの敵リストにいる対象のみ攻撃
RSR,Target,Configuration,Source/EnumDescription,"All targets when solo, or only attack targets in your parties enemy list",ソロ時は全敵、PT時はPTメンバーの敵リストにいる対象のみ攻撃
RSR,Target,Configuration,Source/EnumDescription,"All targets when solo in duty, or only attack targets in your parties enemy list",コンテンツ内ソロ時は全敵、それ以外はPTメンバーの敵リストにいる対象のみ攻撃
RSR,Target,Configuration,Source/EnumDescription,High HP,HPが高い順
RSR,Target,Configuration,Source/EnumDescription,Low HP,HPが低い順
RSR,Target,Configuration,Source/EnumDescription,High HP%,HP％が高い順
RSR,Target,Configuration,Source/EnumDescription,Low HP%,HP％が低い順
RSR,Target,Configuration,Source/EnumDescription,High Max HP,最大HPが高い順
RSR,Target,Configuration,Source/EnumDescription,Low Max HP,最大HPが低い順
RSR,Target,Configuration,Source/EnumDescription,Focus Healers in PvP,PvPではヒーラーを優先
RSR,Target,Configuration,Source/EnumDescription,Focus Tanks in PvP,PvPではタンクを優先
RSR,Target,Configuration,Source/EnumDescription,Focus DPS in PvP,PvPではDPSを優先
RSR,Auto,,Source/EnumDescription,Do not use Gemdraughts/Tinctures/Pots,薬品を使用しない
RSR,Auto,,Source/EnumDescription,Use Gemdraughts/Tinctures/Pots in High-End Duties,高難度コンテンツで薬品を使用
RSR,Auto,,Source/EnumDescription,Use Gemdraughts/Tinctures/Pots Anywhere,どこでも薬品を使用
RSR,Auto,Healing Usage and Control,Source/EnumDescription,Do not hard cast Raise,迅速魔なしでは蘇生を詠唱しない
RSR,Main,,Text/RenderTextWrapped,Game version: 7.3,ゲームバージョン：7.3
RSR,MCH,,Text/RenderTextWrapped,"Kill it with kindness. And if that fails, kill it with sharp sticks or knives...or guns!",優しさで仕留めろ。それでダメなら、尖った棒かナイフ……あるいは銃で仕留めろ！
RSR,Main,,Text/RenderTextWrapped,Tip: Special thanks to supporter: catfourteen!,ヒント：サポーターの catfourteen さんに特別な感謝！
